TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-01 10:30:00,213755,4940,123482,51.134,16.8842
04,kujawsko-pomorskie,2021-09-01 10:30:00,180977,4795,89443,53.1648,18.4834
06,lubelskie,2021-09-01 10:30:00,127453,4488,59438,51.2494,23.1011
08,lubuskie,2021-09-01 10:30:00,74175,2057,42392,52.2275,15.2559
10,łódzkie,2021-09-01 10:30:00,180614,5137,93175,51.4635,19.1727
12,małopolskie,2021-09-01 10:30:00,223703,5870,113547,49.7225,20.2503
14,mazowieckie,2021-09-01 10:30:00,397913,9464,236790,51.8927,21.0022
16,opolskie,2021-09-01 10:30:00,70161,2056,32494,50.8004,17.938
18,podkarpackie,2021-09-01 10:30:00,127093,4467,65226,50.0575,22.0896
20,podlaskie,2021-09-01 10:30:00,70341,2150,34316,53.0697,22.9675
22,pomorskie,2021-09-01 10:30:00,192890,4497,105197,54.2944,18.1531
24,śląskie,2021-09-01 10:30:00,363301,9438,204510,50.5717,19.322
26,świętokrzyskie,2021-09-01 10:30:00,73266,2579,37578,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-01 10:30:00,122185,3019,64020,53.8671,20.7028
30,wielkopolskie,2021-09-01 10:30:00,286236,7388,148393,52.28,17.3523
32,zachodniopomorskie,2021-09-01 10:30:00,130313,2940,62715,53.4658,15.1823
,nieokreślono,2021-09-01 10:30:00,54660,73,1144366,52.0693,19.4803
